left_win,kills_per_game, deaths_per_game, game_length, ckpm, gpr, gspd, gd15, firstblood, firsttower, first3towers, turret_plates_per_game, harold_control_rate, firstdragon, dragon_control_rate, elder_control_rate, baron_control_rate, firstbaron, cs_share, jng_share, wards_per_minute, control_wards_purchased_per_minute, wards_cleared_per_minute,kills_per_game, deaths_per_game, game_length, ckpm, gpr, gspd, gd15, firstblood, firsttower, first3towers, turret_plates_per_game, harold_control_rate, firstdragon, dragon_control_rate, elder_control_rate, baron_control_rate, firstbaron, cs_share, jng_share, wards_per_minute, control_wards_purchased_per_minute, wards_cleared_per_minute
0,17,17,46.15,0.7367,0.5134003761940473,0.108517,1078.0,0.0,1.0,1.0,5.0,0.5,0.0,0.42857142857142855,0.5,1.0,1.0,0.7073407875546913,0.6373239436619719,3.402,1.2784398699891657,2.1235,17,17,46.15,0.7367,0.48659962380595273,-0.108517,-1078.0,1.0,0.0,0.0,0.0,0.5,1.0,0.5714285714285714,0.5,0.0,0.0,0.7139796464916979,0.3626760563380282,3.857,1.3867822318526544,1.6251
0,14,18,32.15,0.9953,0.46053250213314295,-0.101775,-3434.0,0.0,0.0,0.0,1.0,1.0,1.0,0.6666666666666666,0.5,0.0,0.0,0.6878154289834174,0.42091836734693877,3.0482,1.119751166407465,1.2442,18,14,32.15,0.9953,0.5394674978668571,0.101775,3434.0,1.0,1.0,1.0,8.0,0,0.0,0.3333333333333333,0.5,1.0,1.0,0.7507102272727273,0.5790816326530612,3.8258,1.5552099533437014,1.4619
0,21,25,41.13333333333333,1.1183,0.49052017180953383,0.0422044,-1832.0,0.0,0.0,0.0,2.0,0,0.0,0.3333333333333333,0.5,0.0,0.0,0.7648054145516074,0.5564356435643565,3.4279,1.3371150729335495,1.7261,25,21,41.13333333333333,1.1183,0.5094798281904661,-0.0422044,1832.0,1.0,1.0,1.0,4.0,1.0,1.0,0.6666666666666666,0.5,1.0,1.0,0.6712860310421286,0.44356435643564357,4.0843,1.4829821717990275,1.5559
0,6,12,39.25,0.4586,0.4723273207215134,-0.025112400000000003,765.0,0.0,1.0,0.0,6.0,1.0,1.0,0.3333333333333333,0.5,0.0,0.0,0.7650566487775791,0.4726477024070022,2.7516,1.3503184713375795,1.4522,12,6,39.25,0.4586,0.5276726792784866,0.025112400000000003,-765.0,1.0,0.0,1.0,0.0,0,0.0,0.6666666666666666,0.5,1.0,1.0,0.7053824362606232,0.5273522975929978,3.0318,1.2484076433121019,1.5796
0,8,18,33.63333333333333,0.773,0.4577885112989477,-0.0649093,-409.0,1.0,1.0,0.0,5.0,0.5,0.0,0,0.5,0.0,0.0,0.674025974025974,0.4726027397260274,3.5084,1.6352824578790883,1.6353,18,8,33.63333333333333,0.773,0.5422114887010523,0.0649093,409.0,0.0,0.0,1.0,3.0,0.5,1.0,1.0,0.5,1.0,1.0,0.7506666666666667,0.5273972602739726,4.1031,1.6352824578790883,1.9029
0,7,12,37.71666666666667,0.5038,0.47316658185981425,0.048530000000000004,-2939.0,0.0,0.0,0.0,4.0,0.5,0.0,0.2,0.5,1.0,1.0,0.6819001803968732,0.4386317907444668,3.6323,1.4052143172779497,1.4317,12,7,37.71666666666667,0.5038,0.5268334181401857,-0.048530000000000004,2939.0,1.0,1.0,1.0,7.0,0.5,1.0,0.8,0.5,0.0,0.0,0.725177304964539,0.5613682092555332,2.8104,0.9809986743261158,1.5908
1,11,6,25.916666666666668,0.6559,0.5518303220738413,0.13710799999999998,1481.0,0.0,1.0,1.0,5.0,0.5,1.0,1.0,0.5,1.0,1.0,0.7477544910179641,0.6426735218508998,2.701,0.9646302250803858,2.0064,6,11,25.916666666666668,0.6559,0.4481696779261587,-0.13710799999999998,-1481.0,1.0,0.0,0.0,4.0,0.5,0.0,0,0.5,0.0,0.0,0.6546593578700078,0.35732647814910024,3.5113,1.157556270096463,0.9646
0,8,14,39.81666666666667,0.5525,0.47622071979785563,0.015596,630.0,1.0,0.0,1.0,7.0,1.0,1.0,0.16666666666666666,0.0,0.3333333333333333,1.0,0.7116977225672878,0.5381750465549349,3.1896,1.305985768103809,1.2306,14,8,39.81666666666667,0.5525,0.5237792802021444,-0.015596,-630.0,0.0,1.0,0.0,5.0,0,0.0,0.8333333333333334,1.0,0.6666666666666666,0.0,0.72367717797969,0.4618249534450652,3.064,0.9543742151527835,1.5069
1,19,4,19.083333333333332,1.2052,0.6071355952881213,0.227779,9545.0,1.0,1.0,1.0,12.0,1.0,0.0,0.5,0.5,0.5,0.0,0.8161683277962348,0.6201550387596899,3.1965,1.1528384279475983,0.8908,4,19,19.083333333333332,1.2052,0.39286440471187867,-0.227779,-9545.0,0.0,0.0,0.0,1.0,0,1.0,0.5,0.5,0.5,0.0,0.62486602357985,0.3798449612403101,1.8865,0.8908296943231442,0.8908
0,4,22,19.9,1.3065,0.38751611799689484,-0.362657,-10037.0,0.0,0.0,0.0,0.0,0,0.0,0,0.5,0.5,0.0,0.6174568965517241,0.31196581196581197,2.4623,1.206030150753769,1.0553,22,4,19.9,1.3065,0.6124838820031052,0.362657,10037.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,0.5,0.5,0.0,0.8737430167597765,0.688034188034188,2.6131,1.0552763819095479,1.1558
1,16,10,39.93333333333333,0.6511,0.5277619090227065,0.07047250000000001,65.0,1.0,0.0,1.0,4.0,1.0,1.0,0.6666666666666666,0.5,0.5,0.0,0.7441860465116279,0.6112185686653772,3.3055,1.327212020033389,2.0284,10,16,39.93333333333333,0.6511,0.4722380909772935,-0.07047250000000001,-65.0,0.0,1.0,0.0,3.0,0,0.0,0.3333333333333333,0.5,0.5,1.0,0.7073832790445168,0.38878143133462284,4.0818,1.5776293823038399,1.5275
1,24,7,27.266666666666666,1.1369,0.5548292539938443,0.17593399999999998,1867.0,0.0,1.0,1.0,7.0,0,1.0,1.0,0.5,1.0,1.0,0.7348544453186467,0.49595687331536387,3.0807,1.3202933985330074,0.9535,7,24,27.266666666666666,1.1369,0.44517074600615564,-0.17593399999999998,-1867.0,1.0,0.0,0.0,4.0,1.0,0.0,0,0.5,0.0,0.0,0.6903669724770642,0.5040431266846361,2.8606,1.5770171149144254,1.5037
0,1,19,25.15,0.7952,0.4212549010896247,-0.211279,-2566.0,0.0,1.0,0.0,4.0,0,0.0,0.25,0.5,0.0,0.0,0.6833941605839416,0.4594594594594595,3.0219,1.2326043737574552,0.8748,19,1,25.15,0.7952,0.5787450989103753,0.211279,2566.0,1.0,0.0,1.0,6.0,1.0,1.0,0.75,0.5,1.0,1.0,0.7708138447146866,0.5405405405405406,3.5785,1.312127236580517,1.5905
0,8,31,23.566666666666666,1.6549,0.38946016846905684,-0.354475,-9920.0,0.0,0.0,0.0,0.0,0,0.0,0,0.5,0.0,0.0,0.6350293542074364,0.3916083916083916,2.5884,1.1456859971711457,0.5941,31,8,23.566666666666666,1.6549,0.6105398315309432,0.354475,9920.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,0.5,1.0,1.0,0.8004012036108324,0.6083916083916084,2.2489,1.272984441301273,1.3579
0,0,14,34.06666666666667,0.411,0.4599651385442337,-0.09862080000000001,-433.0,0.0,0.0,0.0,6.0,1.0,0.0,0,0.5,0.0,0.0,0.7148313176320815,0.5118483412322274,3.1703,1.2915851272015655,1.3209,14,0,34.06666666666667,0.411,0.5400348614557663,0.09862080000000001,433.0,1.0,1.0,1.0,5.0,0,1.0,1.0,0.5,1.0,1.0,0.7420195439739413,0.4881516587677725,3.4932,1.4383561643835614,1.7613
1,17,2,24.8,0.7661,0.5982603968469693,0.315821,5670.0,1.0,1.0,1.0,5.0,0.5,1.0,1.0,0.5,1.0,1.0,0.8235294117647058,0.6777408637873754,3.4677,1.2096774193548387,1.6532,2,17,24.8,0.7661,0.4017396031530307,-0.315821,-5670.0,0.0,0.0,0.0,0.0,0.5,0.0,0,0.5,0.0,0.0,0.6594827586206896,0.3222591362126246,2.9435,1.532258064516129,1.2903
1,15,9,23.866666666666667,1.0056,0.5544848206071757,0.0817242,1129.0,0.0,1.0,1.0,4.0,0.5,0.0,0.6666666666666666,0.5,1.0,1.0,0.7735159817351598,0.5031847133757962,2.7654,0.9636871508379888,1.257,9,15,23.866666666666667,1.0056,0.4455151793928243,-0.0817242,-1129.0,1.0,0.0,0.0,1.0,0.5,1.0,0.3333333333333333,0.5,0.0,0.0,0.6721311475409836,0.4968152866242038,3.0587,1.005586592178771,1.1313
1,12,3,25.733333333333334,0.5829,0.5674446465811777,0.23670100000000002,5025.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,0.5,1.0,1.0,0.7416020671834626,0.60828025477707,2.7202,1.16580310880829,1.7098,3,12,25.733333333333334,0.5829,0.4325553534188224,-0.23670100000000002,-5025.0,0.0,0.0,0.0,2.0,0,0.0,0,0.5,0.0,0.0,0.7037037037037037,0.39171974522292996,3.614,1.4378238341968912,0.8938
0,10,16,30.1,0.8638,0.45771251844818994,-0.010610099999999999,597.0,0.0,1.0,0.0,3.0,1.0,0.0,0,0.5,0.0,0.0,0.6702819956616052,0.45864661654135336,3.8206,1.5946843853820598,1.9269,16,10,30.1,0.8638,0.5422874815518101,0.010610099999999999,-597.0,1.0,0.0,1.0,3.0,0,1.0,1.0,0.5,1.0,1.0,0.7483443708609272,0.5413533834586466,3.887,1.5614617940199336,1.794
1,18,6,29.966666666666665,0.8009,0.5573258356763512,0.144031,3707.0,1.0,1.0,1.0,7.0,1.0,1.0,0.75,0.5,1.0,1.0,0.7467532467532467,0.5459317585301837,3.1368,1.5350389321468298,1.535,6,18,29.966666666666665,0.8009,0.44267416432364887,-0.144031,-3707.0,0.0,0.0,0.0,1.0,0,0.0,0.25,0.5,0.0,0.0,0.7023895727733527,0.4540682414698163,2.9366,1.3681868743047831,0.7675
1,16,11,40.96666666666667,0.6591,0.5338026400245584,0.0935065,714.0,1.0,0.0,1.0,3.0,1.0,0.0,0.8,0.5,1.0,1.0,0.789711701526286,0.5663716814159292,3.6127,1.757526444263629,2.7828,11,16,40.96666666666667,0.6591,0.46619735997544165,-0.0935065,-714.0,0.0,1.0,0.0,0.0,0,1.0,0.2,0.5,0.0,0.0,0.7026271660145332,0.4336283185840708,4.2474,1.806346623270952,1.7331
1,14,4,23.033333333333335,0.7815,0.5573817155728271,0.10611400000000001,-81.0,0.0,1.0,1.0,5.0,1.0,1.0,1.0,0.5,1.0,1.0,0.7483506126295947,0.5454545454545454,2.6049,1.215629522431259,1.3893,4,14,23.033333333333335,0.7815,0.44261828442717294,-0.10611400000000001,81.0,1.0,0.0,0.0,2.0,0,0.0,0,0.5,0.0,0.0,0.7106261859582542,0.45454545454545453,2.822,1.215629522431259,0.7381
1,22,19,37.46666666666667,1.0943,0.5233664986863075,0.11006099999999999,-2252.0,0.0,1.0,1.0,5.0,1.0,0.0,0.2,1.0,1.0,1.0,0.6920374707259953,0.5477707006369427,2.9626,1.3612099644128113,1.4947,19,22,37.46666666666667,1.0943,0.47663350131369253,-0.11006099999999999,2252.0,1.0,0.0,0.0,7.0,0,1.0,0.8,0.0,0.0,0.0,0.7412935323383084,0.45222929936305734,3.79,1.5213523131672597,1.2278
1,21,12,28.15,1.1723,0.5510800484224861,0.105773,6317.0,1.0,1.0,1.0,9.0,1.0,0.0,0.75,0.5,1.0,1.0,0.7336956521739131,0.5415472779369628,3.3037,1.6341030195381883,1.5275,12,21,28.15,1.1723,0.4489199515775138,-0.105773,-6317.0,0.0,0.0,0.0,1.0,0,1.0,0.25,0.5,0.0,0.0,0.7193675889328063,0.4584527220630373,2.984,1.1367673179396094,1.1723
0,17,14,29.5,1.0508,0.47700194349773256,0.00692972,3999.0,1.0,1.0,1.0,8.0,1.0,1.0,0.6,0.5,0.0,0.0,0.6637239165329053,0.4215686274509804,2.5424,1.0508474576271187,0.9492,14,18,29.5,1.0508,0.5229980565022674,-0.00692972,-3999.0,0.0,0.0,0.0,2.0,0,0.0,0.4,0.5,1.0,1.0,0.6943802925327175,0.5784313725490197,2.1695,0.576271186440678,1.2203
0,6,14,31.116666666666667,0.6427,0.44705048813478226,-0.200173,-4588.0,1.0,0.0,0.0,2.0,0,1.0,0.25,0.5,0.0,0.0,0.714600146735143,0.345,3.7279,1.7032672737011247,1.3498,14,6,31.116666666666667,0.6427,0.5529495118652178,0.200173,4588.0,0.0,1.0,1.0,8.0,1.0,0.0,0.75,0.5,1.0,1.0,0.725634178905207,0.655,3.2137,1.253347616497054,1.8318
1,19,3,23.966666666666665,0.9179,0.5889583807141233,0.29584699999999997,3566.0,1.0,1.0,1.0,6.0,1.0,1.0,0.6666666666666666,0.5,1.0,1.0,0.7394366197183099,0.5439739413680782,2.7538,1.0848400556328235,0.9179,3,19,23.966666666666665,0.9179,0.41104161928587674,-0.29584699999999997,-3566.0,0.0,0.0,0.0,3.0,0,0.0,0.3333333333333333,0.5,0.0,0.0,0.7160714285714286,0.4560260586319218,2.128,0.5841446453407511,0.7928
1,28,26,34.9,1.5473,0.516701737863649,-0.061945299999999995,1630.0,0.0,0.0,0.0,5.0,0.5,0.0,0.3333333333333333,1.0,0.0,0.0,0.7595744680851064,0.5,3.1232,1.1461318051575933,1.404,26,28,34.9,1.5473,0.4832982621363509,0.061945299999999995,-1630.0,1.0,1.0,1.0,5.0,0.5,1.0,0.6666666666666666,0.0,1.0,1.0,0.6617548559946417,0.5,2.9799,1.1461318051575933,1.2034
1,20,19,35.5,1.0986,0.507909112738624,-0.10975,-2027.0,1.0,0.0,0.0,2.0,0,1.0,0.8333333333333334,1.0,0.3333333333333333,0.0,0.7948534667619729,0.4157303370786517,2.8169,1.1830985915492958,1.2958,19,20,35.5,1.0986,0.4920908872613759,0.10975,2027.0,0.0,1.0,1.0,7.0,1.0,0.0,0.16666666666666666,0.0,0.6666666666666666,1.0,0.6305147058823529,0.5842696629213483,2.8451,1.2394366197183098,1.1831
1,13,23,43.766666666666666,0.8225,0.484920240954157,-0.021687,91.0,0.0,1.0,1.0,4.0,0.5,0.0,0.16666666666666666,0.0,0.0,0.0,0.7010022271714922,0.5163776493256262,3.2445,1.1652703731911653,1.2567,23,13,43.766666666666666,0.8225,0.515079759045843,0.021687,-91.0,1.0,0.0,0.0,4.0,0.5,1.0,0.8333333333333334,1.0,1.0,1.0,0.7155025553662692,0.4836223506743738,2.6733,0.7311500380807312,1.4395
0,31,31,36.56666666666667,1.6955,0.4939472188855402,0.09023889999999998,803.0,0.0,1.0,1.0,6.0,1.0,1.0,0.6,0.5,0.5,0.0,0.6821917808219178,0.48344370860927155,3.8013,1.5041020966271648,1.887,31,31,36.56666666666667,1.6955,0.5060527811144597,-0.09023889999999998,-803.0,1.0,0.0,0.0,0.0,0,0.0,0.4,0.5,0.5,1.0,0.6980874316939891,0.5165562913907285,3.3911,1.7502278942570646,1.5314
0,7,14,37.63333333333333,0.558,0.47319814051671283,-0.0103627,-223.0,0.0,0.0,1.0,7.0,1.0,0.0,0.2,0.5,0.5,1.0,0.6934218467109233,0.4969939879759519,2.7635,1.1160318866253323,1.3818,14,7,37.63333333333333,0.558,0.5268018594832872,0.0103627,223.0,1.0,1.0,0.0,4.0,0,1.0,0.8,0.5,0.5,0.0,0.7032101756511205,0.503006012024048,3.7201,1.753764393268379,1.1692
1,26,14,32.56666666666667,1.2282,0.5447233977979733,0.109632,2558.0,0.0,1.0,1.0,6.0,1.0,1.0,0.8,0.5,1.0,1.0,0.7129380053908356,0.5362997658079626,3.5005,1.4431934493346978,1.8117,14,26,32.56666666666667,1.2282,0.45527660220202665,-0.109632,-2558.0,1.0,0.0,0.0,2.0,0,0.0,0.2,0.5,0.0,0.0,0.7056396148555708,0.4637002341920375,3.4698,1.1975435005117705,1.1975
0,9,21,37.45,0.8011,0.46929311969839776,-0.0596294,-605.0,0.0,1.0,1.0,5.0,0.5,0.0,0,0.0,0.5,0.0,0.6863106200122775,0.45579567779960706,2.8037,0.9879839786381842,1.0948,21,9,37.45,0.8011,0.5307068803016023,0.0596294,605.0,1.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,0.6967703349282297,0.5442043222003929,2.6702,0.9345794392523363,1.3618
1,12,14,31.65,0.8215,0.527831535381019,0.0124352,1125.0,0.0,1.0,1.0,7.0,1.0,0.0,0.4,0.5,1.0,1.0,0.7368833202819107,0.5961538461538461,3.1596,1.5797788309636651,1.5798,14,12,31.65,0.8215,0.472168464618981,-0.0124352,-1125.0,1.0,0.0,0.0,2.0,0,1.0,0.6,0.5,0.0,0.0,0.682591093117409,0.40384615384615385,2.9384,1.263823064770932,1.2006
0,7,19,32.016666666666666,0.8121,0.43960914768452636,-0.19689500000000001,1540.0,0.0,1.0,1.0,3.0,1.0,0.0,0.4,0.5,0.0,0.0,0.6336206896551724,0.42010309278350516,3.9042,1.467985424258199,1.2493,19,7,32.016666666666666,0.8121,0.5603908523154737,0.19689500000000001,-1540.0,1.0,0.0,0.0,2.0,0,1.0,0.6,0.5,1.0,1.0,0.8003003003003003,0.5798969072164949,3.0609,1.0931806350858928,1.3743
1,16,4,29.066666666666666,0.6881,0.5473687390490001,0.13458599999999998,409.0,1.0,1.0,1.0,8.0,1.0,1.0,0.75,0.5,1.0,1.0,0.7246596066565809,0.5459459459459459,3.8188,1.4105504587155964,1.1697,4,16,29.066666666666666,0.6881,0.4526312609509999,-0.13458599999999998,-409.0,0.0,0.0,0.0,4.0,0,0.0,0.25,0.5,0.0,0.0,0.7094281298299846,0.4540540540540541,2.5803,1.1009174311926606,1.4106
1,26,9,34.81666666666667,1.0053,0.5479573431220531,0.12567,4047.0,1.0,1.0,1.0,7.0,1.0,0.0,0.6,0.5,0.5,0.0,0.7550096961861668,0.5805739514348786,2.8722,1.5222594542843464,1.5797,9,26,34.81666666666667,1.0053,0.4520426568779469,-0.12567,-4047.0,0.0,0.0,0.0,8.0,0,1.0,0.4,0.5,0.5,1.0,0.6595607235142119,0.4194260485651214,3.0158,1.0339875538535184,0.5744
1,28,7,26.45,1.3233,0.5964232217319136,0.31188299999999997,5960.0,1.0,1.0,1.0,4.0,1.0,0.0,0.6666666666666666,0.5,1.0,1.0,0.7746243739565943,0.653250773993808,2.3062,1.0207939508506616,1.2476,7,28,26.45,1.3233,0.4035767782680863,-0.31188299999999997,-5960.0,0.0,0.0,0.0,1.0,0,1.0,0.3333333333333333,0.5,0.0,0.0,0.6736111111111112,0.34674922600619196,2.6843,1.1342155009451795,0.7561
0,7,19,25.3,1.0277,0.4702242603178592,-0.0869255,-3339.0,0.0,1.0,1.0,6.0,0.5,0.0,0.25,0.5,0.0,0.0,0.7189655172413794,0.5130434782608696,2.4901,1.4624505928853755,0.9091,19,7,25.3,1.0277,0.5297757396821409,0.0869255,3339.0,1.0,0.0,0.0,7.0,0.5,1.0,0.75,0.5,1.0,1.0,0.6888888888888889,0.48695652173913045,3.2016,1.3043478260869565,0.8696
1,19,8,29.383333333333333,0.9189,0.5145549385832071,-0.12477,-1590.0,1.0,0.0,0.0,7.0,0.5,0.0,0.8,0.5,0.0,0.0,0.695780903034789,0.4921052631578947,3.1651,1.1230856494611459,1.1912,8,19,29.383333333333333,0.9189,0.4854450614167929,0.12477,1590.0,0.0,1.0,1.0,6.0,0.5,1.0,0.2,0.5,1.0,1.0,0.7368024132730016,0.5078947368421053,3.1991,1.497447532614861,1.3273
1,21,13,32.65,1.0413,0.5451719885340978,0.06390180000000001,-1058.0,0.0,0.0,0.0,2.0,1.0,0.0,0.6,0.5,1.0,1.0,0.7185185185185186,0.4928571428571429,2.9096,0.9188361408882083,1.9602,13,21,32.65,1.0413,0.4548280114659023,-0.06390180000000001,1058.0,1.0,1.0,1.0,5.0,0,1.0,0.4,0.5,0.0,0.0,0.7173476222371065,0.5071428571428571,3.3078,1.2557427258805514,1.0413
0,9,21,31.916666666666668,0.9399,0.4487842950947622,-0.071791,-2856.0,0.0,0.0,0.0,2.0,0.5,0.0,0,0.0,0.5,0.0,0.7177631578947369,0.47160493827160493,3.2898,1.5039164490861618,1.4726,21,9,31.916666666666668,0.9399,0.5512157049052377,0.071791,2856.0,1.0,1.0,1.0,6.0,0.5,1.0,1.0,1.0,0.5,0.0,0.749177090190915,0.528395061728395,4.2611,1.1279373368146213,1.6292
1,9,0,26.883333333333333,0.3348,0.5668661802612609,0.164661,4854.0,1.0,1.0,1.0,9.0,1.0,0.0,0.5,0.5,1.0,1.0,0.7356687898089171,0.5705882352941176,2.9758,1.115933044017359,0.8927,0,9,26.883333333333333,0.3348,0.43313381973873916,-0.164661,-4854.0,0.0,0.0,0.0,2.0,0,1.0,0.5,0.5,0.0,0.0,0.7138157894736842,0.4294117647058823,2.5294,0.8927464352138872,0.8927
1,22,17,38.88333333333333,1.003,0.5285782439350892,0.0603068,-1830.0,1.0,0.0,0.0,5.0,1.0,0.0,0.2,0.5,1.0,1.0,0.7121836374337845,0.49478079331941544,3.4976,1.3887698242606086,1.9288,17,23,38.88333333333333,1.003,0.47142175606491077,-0.0603068,1830.0,0.0,1.0,1.0,9.0,0,1.0,0.8,0.5,0.0,0.0,0.7231404958677686,0.5052192066805845,4.192,2.2631804543506218,1.6459
1,27,8,25.216666666666665,1.388,0.5809121842690748,0.21627800000000003,4241.0,1.0,1.0,1.0,5.0,0.5,0.0,0.6666666666666666,0.5,1.0,1.0,0.7724820143884892,0.5583596214511041,3.4104,1.150033046926636,1.15,8,27,25.216666666666665,1.388,0.4190878157309253,-0.21627800000000003,-4241.0,0.0,0.0,0.0,2.0,0.5,1.0,0.3333333333333333,0.5,0.0,0.0,0.6654960491659351,0.4416403785488959,2.8949,1.3483146067415732,1.3483
1,13,6,31.666666666666668,0.6,0.5205648419888563,0.0597195,2109.0,0.0,1.0,1.0,8.0,1.0,0.0,0.75,0.5,1.0,1.0,0.6983938132064248,0.4838012958963283,3.3789,1.0736842105263158,1.7053,6,13,31.666666666666668,0.6,0.4794351580111437,-0.0597195,-2109.0,1.0,0.0,0.0,4.0,0,1.0,0.25,0.5,0.0,0.0,0.7463680387409201,0.5161987041036717,3.0,1.3578947368421053,1.8632
0,13,24,35.416666666666664,1.0447,0.453134323731585,-0.13699999999999998,-1918.0,1.0,0.0,1.0,7.0,1.0,0.0,0.3333333333333333,0.5,0.0,0.0,0.7096560846560847,0.43103448275862066,3.1624,1.2423529411764707,1.3553,24,13,35.416666666666664,1.0447,0.546865676268415,0.13699999999999998,1918.0,0.0,1.0,0.0,5.0,0,1.0,0.6666666666666666,0.5,1.0,1.0,0.6945658963148033,0.5689655172413793,3.0212,0.9882352941176471,1.4118
1,22,11,27.516666666666666,1.1993,0.53964713428235,0.184781,1614.0,1.0,1.0,1.0,5.0,0,1.0,0.5,0.5,1.0,1.0,0.7516501650165016,0.49852507374631266,3.5251,1.5626892792247125,1.1993,11,22,27.516666666666666,1.1993,0.46035286571765,-0.184781,-1614.0,0.0,0.0,0.0,2.0,1.0,0.0,0.5,0.5,0.0,0.0,0.6986410871302957,0.5014749262536873,2.7983,1.4173228346456694,1.3083
0,9,23,34.35,0.9316,0.452790364116439,-0.0897676,-1632.0,1.0,0.0,0.0,1.0,0,0.0,0.2,0.5,0.0,0.0,0.7035110533159948,0.43829787234042555,2.7948,1.1062590975254731,1.2809,23,9,34.35,0.9316,0.547209635883561,0.0897676,1632.0,0.0,1.0,1.0,7.0,1.0,1.0,0.8,0.5,1.0,1.0,0.6993788819875777,0.5617021276595745,2.7948,1.0771470160116448,1.1645
1,23,14,26.95,1.3729,0.5446577835811299,0.09651989999999999,569.0,1.0,1.0,1.0,8.0,0.5,0.0,0.5,0.5,1.0,1.0,0.7594123048668503,0.5608108108108109,2.4861,0.7421150278293136,1.0761,14,23,26.95,1.3729,0.4553422164188701,-0.09651989999999999,-569.0,0.0,0.0,0.0,5.0,0.5,1.0,0.5,0.5,0.0,0.0,0.6964121435142594,0.4391891891891892,2.5603,1.150278293135436,1.1132
1,14,5,39.233333333333334,0.4843,0.5104244502073169,-0.0113215,-2020.0,0.0,0.0,0.0,1.0,0.5,0.0,0.8333333333333334,1.0,1.0,1.0,0.6898823529411765,0.50682261208577,3.39,1.4528462192013594,2.3959,5,14,39.233333333333334,0.4843,0.4895755497926831,0.0113215,2020.0,1.0,1.0,1.0,6.0,0.5,1.0,0.16666666666666666,0.0,0.0,0.0,0.813894523326572,0.49317738791423,4.7918,1.6822429906542056,1.4783
0,5,13,31.966666666666665,0.5631,0.45555742328309146,-0.08801510000000001,-832.0,0.0,0.0,0.0,3.0,0.5,0.0,0.2,0.5,0.0,0.0,0.7022742935906272,0.4746987951807229,2.9718,1.3138686131386863,1.9082,13,5,31.966666666666665,0.5631,0.5444425767169085,0.08801510000000001,832.0,1.0,1.0,1.0,2.0,0.5,1.0,0.8,0.5,1.0,1.0,0.7264604810996563,0.5253012048192771,3.6601,1.0010427528675705,1.6893
1,39,20,35.333333333333336,1.6698,0.5466626328328859,-0.00945343,3793.0,0.0,1.0,1.0,5.0,1.0,1.0,0.8,0.5,0.5,0.0,0.7020979020979021,0.5169082125603864,3.566,1.1886792452830188,1.5,20,39,35.333333333333336,1.6698,0.45333736716711415,0.00945343,-3793.0,1.0,0.0,0.0,1.0,0,0.0,0.2,0.5,0.5,1.0,0.7136752136752137,0.4830917874396135,3.1415,1.1320754716981132,1.0755
0,7,22,24.8,1.1694,0.4216154429595445,-0.220894,-3874.0,0.0,0.0,0.0,2.0,0,0.0,0.5,0.5,0.0,0.0,0.6970770593445527,0.40372670807453415,2.7823,1.0887096774193548,0.9677,22,7,24.8,1.1694,0.5783845570404555,0.220894,3874.0,1.0,1.0,1.0,6.0,1.0,1.0,0.5,0.5,1.0,1.0,0.7421007685738685,0.5962732919254659,2.7016,0.8870967741935484,1.2097
0,9,19,29.183333333333334,0.9595,0.4677919494500351,-0.014424700000000002,-1251.0,0.0,0.0,0.0,5.0,0.5,1.0,0.3333333333333333,0.5,0.0,0.0,0.7315705128205128,0.5264623955431755,3.3238,1.302113078241005,1.542,19,9,29.183333333333334,0.9595,0.5322080505499649,0.014424700000000002,1251.0,1.0,1.0,1.0,5.0,0.5,0.0,0.6666666666666666,0.5,1.0,1.0,0.6943335993615323,0.4735376044568245,3.3238,1.302113078241005,1.3364
1,19,9,29.983333333333334,0.9339,0.549769904809935,0.124964,3215.0,1.0,1.0,1.0,0,1.0,0.0,1.0,0.5,1.0,1.0,0.6941747572815534,0.5851648351648352,3.2685,1.3007226236798222,1.7676,9,19,29.983333333333334,0.9339,0.4502300951900649,-0.124964,-3215.0,0.0,0.0,0.0,0,0,1.0,0,0.5,0.0,0.0,0.7797390636991558,0.41483516483516486,3.5686,1.4674819344080043,1.1673
0,8,13,37.43333333333333,0.561,0.4801174617906837,-0.00598106,-474.0,1.0,0.0,0.0,4.0,0.5,0.0,0.16666666666666666,0.0,1.0,1.0,0.6793808734107242,0.503006012024048,3.2858,1.682991985752449,1.6296,13,8,37.43333333333333,0.561,0.5198825382093163,0.00598106,474.0,0.0,1.0,1.0,5.0,0.5,1.0,0.8333333333333334,1.0,0.0,0.0,0.7576811594202899,0.4969939879759519,3.1523,1.228851291184328,1.7097
0,7,15,34.05,0.6461,0.46079723490237495,-0.0851474,-3928.0,0.0,0.0,0.0,2.0,0.5,0.0,0,0.5,0.5,0.0,0.6802853437094682,0.4191343963553531,3.1424,1.4390602055800295,1.4978,15,7,34.05,0.6461,0.5392027650976251,0.0851474,3928.0,1.0,1.0,1.0,6.0,0.5,1.0,1.0,0.5,0.5,0.0,0.7530468248877485,0.5808656036446469,3.4949,1.380323054331865,1.4978
